concept_a,concept_b,source_syllabus,Course_Code,course_name,order_delta,domain_match,label,bucket
Dirichlet’s conditions,Fourier series of even and odd functions,6.24-N-B.E.-Computer-Engineering-Sem-III-IV.pdf,2113111,Mathematics for Computer Engineering,2,1,,it_training
Dirichlet’s conditions,Complex form of Fourier Series,6.24-N-B.E.-Computer-Engineering-Sem-III-IV.pdf,2113111,Mathematics for Computer Engineering,3,1,,it_training
Dirichlet’s conditions,Lines of regression,6.24-N-B.E.-Computer-Engineering-Sem-III-IV.pdf,2113111,Mathematics for Computer Engineering,4,1,,it_training
Dirichlet’s conditions,Moment generating function,6.24-N-B.E.-Computer-Engineering-Sem-III-IV.pdf,2113111,Mathematics for Computer Engineering,5,1,,it_training
Dirichlet’s conditions,Raw moments,6.24-N-B.E.-Computer-Engineering-Sem-III-IV.pdf,2113111,Mathematics for Computer Engineering,6,1,,it_training
Fourier series of periodic,Fourier series of even and odd functions,6.24-N-B.E.-Computer-Engineering-Sem-III-IV.pdf,2113111,Mathematics for Computer Engineering,1,1,,it_training
Fourier series of periodic,Complex form of Fourier Series,6.24-N-B.E.-Computer-Engineering-Sem-III-IV.pdf,2113111,Mathematics for Computer Engineering,2,1,,it_training
Fourier series of periodic,Lines of regression,6.24-N-B.E.-Computer-Engineering-Sem-III-IV.pdf,2113111,Mathematics for Computer Engineering,3,1,,it_training
Fourier series of periodic,Moment generating function,6.24-N-B.E.-Computer-Engineering-Sem-III-IV.pdf,2113111,Mathematics for Computer Engineering,4,1,,it_training
Fourier series of periodic,Raw moments,6.24-N-B.E.-Computer-Engineering-Sem-III-IV.pdf,2113111,Mathematics for Computer Engineering,5,1,,it_training
Fourier series of even and odd functions,Complex form of Fourier Series,6.24-N-B.E.-Computer-Engineering-Sem-III-IV.pdf,2113111,Mathematics for Computer Engineering,1,1,,it_training
Fourier series of even and odd functions,Lines of regression,6.24-N-B.E.-Computer-Engineering-Sem-III-IV.pdf,2113111,Mathematics for Computer Engineering,2,1,,it_training
Fourier series of even and odd functions,Moment generating function,6.24-N-B.E.-Computer-Engineering-Sem-III-IV.pdf,2113111,Mathematics for Computer Engineering,3,1,,it_training
Fourier series of even and odd functions,Raw moments,6.24-N-B.E.-Computer-Engineering-Sem-III-IV.pdf,2113111,Mathematics for Computer Engineering,4,1,,it_training
Complex form of Fourier Series,Lines of regression,6.24-N-B.E.-Computer-Engineering-Sem-III-IV.pdf,2113111,Mathematics for Computer Engineering,1,1,,it_training
Complex form of Fourier Series,Moment generating function,6.24-N-B.E.-Computer-Engineering-Sem-III-IV.pdf,2113111,Mathematics for Computer Engineering,2,1,,it_training
Complex form of Fourier Series,Raw moments,6.24-N-B.E.-Computer-Engineering-Sem-III-IV.pdf,2113111,Mathematics for Computer Engineering,3,1,,it_training
Lines of regression,Moment generating function,6.24-N-B.E.-Computer-Engineering-Sem-III-IV.pdf,2113111,Mathematics for Computer Engineering,1,1,,it_training
Lines of regression,Raw moments,6.24-N-B.E.-Computer-Engineering-Sem-III-IV.pdf,2113111,Mathematics for Computer Engineering,2,1,,it_training
Moment generating function,Raw moments,6.24-N-B.E.-Computer-Engineering-Sem-III-IV.pdf,2113111,Mathematics for Computer Engineering,1,1,,it_training
RE in text search and replace,Application of Regular,6.24-N-B.E.-Computer-Engineering-Sem-III-IV.pdf,2114111,Computational,1,1,,it_training
RE in text search and replace,Languages in Compiler Design,6.24-N-B.E.-Computer-Engineering-Sem-III-IV.pdf,2114111,Computational,2,1,,it_training
RE in text search and replace,Nondeterministic Finite Automata (NFA): Definitions,6.24-N-B.E.-Computer-Engineering-Sem-III-IV.pdf,2114111,Computational,3,1,,it_training
RE in text search and replace,Equivalence between NFA with and ϵ- transitions,6.24-N-B.E.-Computer-Engineering-Sem-III-IV.pdf,2114111,Computational,4,1,,it_training
RE in text search and replace,Minimization of DFA,6.24-N-B.E.-Computer-Engineering-Sem-III-IV.pdf,2114111,Computational,5,1,,it_training
Application of Regular,Languages in Compiler Design,6.24-N-B.E.-Computer-Engineering-Sem-III-IV.pdf,2114111,Computational,1,1,,it_training
Application of Regular,Nondeterministic Finite Automata (NFA): Definitions,6.24-N-B.E.-Computer-Engineering-Sem-III-IV.pdf,2114111,Computational,2,1,,it_training
Application of Regular,Equivalence between NFA with and ϵ- transitions,6.24-N-B.E.-Computer-Engineering-Sem-III-IV.pdf,2114111,Computational,3,1,,it_training
Application of Regular,Minimization of DFA,6.24-N-B.E.-Computer-Engineering-Sem-III-IV.pdf,2114111,Computational,4,1,,it_training
Languages in Compiler Design,Nondeterministic Finite Automata (NFA): Definitions,6.24-N-B.E.-Computer-Engineering-Sem-III-IV.pdf,2114111,Computational,1,1,,it_training
Languages in Compiler Design,Equivalence between NFA with and ϵ- transitions,6.24-N-B.E.-Computer-Engineering-Sem-III-IV.pdf,2114111,Computational,2,1,,it_training
Languages in Compiler Design,Minimization of DFA,6.24-N-B.E.-Computer-Engineering-Sem-III-IV.pdf,2114111,Computational,3,1,,it_training
Nondeterministic Finite Automata (NFA): Definitions,Equivalence between NFA with and ϵ- transitions,6.24-N-B.E.-Computer-Engineering-Sem-III-IV.pdf,2114111,Computational,1,1,,it_training
Nondeterministic Finite Automata (NFA): Definitions,Minimization of DFA,6.24-N-B.E.-Computer-Engineering-Sem-III-IV.pdf,2114111,Computational,2,1,,it_training
Equivalence between NFA with and ϵ- transitions,Minimization of DFA,6.24-N-B.E.-Computer-Engineering-Sem-III-IV.pdf,2114111,Computational,1,1,,it_training
Relationship (EER) Model,"Generalization, Specialization and Aggregation",6.24-N-B.E.-Computer-Engineering-Sem-III-IV.pdf,2114112,Database Management System,1,1,,it_training
Relationship (EER) Model,"Introduction to the Relational Model, relational",6.24-N-B.E.-Computer-Engineering-Sem-III-IV.pdf,2114112,Database Management System,2,1,,it_training
Relationship (EER) Model,"EER Model to the Relational Model, Relational",6.24-N-B.E.-Computer-Engineering-Sem-III-IV.pdf,2114112,Database Management System,3,1,,it_training
Relationship (EER) Model,"Overview of SQL, Data Definition Commands",6.24-N-B.E.-Computer-Engineering-Sem-III-IV.pdf,2114112,Database Management System,4,1,,it_training
Relationship (EER) Model,"Integrity constraints: key constraints, Domain",6.24-N-B.E.-Computer-Engineering-Sem-III-IV.pdf,2114112,Database Management System,5,1,,it_training
Relationship (EER) Model,"Triggers, Introduction to Pl/SQL Block Structure",6.24-N-B.E.-Computer-Engineering-Sem-III-IV.pdf,2114112,Database Management System,6,1,,it_training
Relationship (EER) Model,"Pitfalls in relational database designs, Concept",6.24-N-B.E.-Computer-Engineering-Sem-III-IV.pdf,2114112,Database Management System,7,1,,it_training
Relationship (EER) Model,"Concurrent Executions, Serializability",6.24-N-B.E.-Computer-Engineering-Sem-III-IV.pdf,2114112,Database Management System,8,1,,it_training
Relationship (EER) Model,"Cloud Database, Introduction of Distributed",6.24-N-B.E.-Computer-Engineering-Sem-III-IV.pdf,2114112,Database Management System,9,1,,it_training
"Generalization, Specialization and Aggregation","Introduction to the Relational Model, relational",6.24-N-B.E.-Computer-Engineering-Sem-III-IV.pdf,2114112,Database Management System,1,1,,it_training
"Generalization, Specialization and Aggregation","EER Model to the Relational Model, Relational",6.24-N-B.E.-Computer-Engineering-Sem-III-IV.pdf,2114112,Database Management System,2,1,,it_training
"Generalization, Specialization and Aggregation","Overview of SQL, Data Definition Commands",6.24-N-B.E.-Computer-Engineering-Sem-III-IV.pdf,2114112,Database Management System,3,1,,it_training
"Generalization, Specialization and Aggregation","Integrity constraints: key constraints, Domain",6.24-N-B.E.-Computer-Engineering-Sem-III-IV.pdf,2114112,Database Management System,4,1,,it_training
"Generalization, Specialization and Aggregation","Triggers, Introduction to Pl/SQL Block Structure",6.24-N-B.E.-Computer-Engineering-Sem-III-IV.pdf,2114112,Database Management System,5,1,,it_training
"Generalization, Specialization and Aggregation","Pitfalls in relational database designs, Concept",6.24-N-B.E.-Computer-Engineering-Sem-III-IV.pdf,2114112,Database Management System,6,1,,it_training
"Generalization, Specialization and Aggregation","Concurrent Executions, Serializability",6.24-N-B.E.-Computer-Engineering-Sem-III-IV.pdf,2114112,Database Management System,7,1,,it_training
"Generalization, Specialization and Aggregation","Cloud Database, Introduction of Distributed",6.24-N-B.E.-Computer-Engineering-Sem-III-IV.pdf,2114112,Database Management System,8,1,,it_training
"Introduction to the Relational Model, relational","EER Model to the Relational Model, Relational",6.24-N-B.E.-Computer-Engineering-Sem-III-IV.pdf,2114112,Database Management System,1,1,,it_training
"Introduction to the Relational Model, relational","Overview of SQL, Data Definition Commands",6.24-N-B.E.-Computer-Engineering-Sem-III-IV.pdf,2114112,Database Management System,2,1,,it_training
"Introduction to the Relational Model, relational","Integrity constraints: key constraints, Domain",6.24-N-B.E.-Computer-Engineering-Sem-III-IV.pdf,2114112,Database Management System,3,1,,it_training
"Introduction to the Relational Model, relational","Triggers, Introduction to Pl/SQL Block Structure",6.24-N-B.E.-Computer-Engineering-Sem-III-IV.pdf,2114112,Database Management System,4,1,,it_training
"Introduction to the Relational Model, relational","Pitfalls in relational database designs, Concept",6.24-N-B.E.-Computer-Engineering-Sem-III-IV.pdf,2114112,Database Management System,5,1,,it_training
"Introduction to the Relational Model, relational","Concurrent Executions, Serializability",6.24-N-B.E.-Computer-Engineering-Sem-III-IV.pdf,2114112,Database Management System,6,1,,it_training
"Introduction to the Relational Model, relational","Cloud Database, Introduction of Distributed",6.24-N-B.E.-Computer-Engineering-Sem-III-IV.pdf,2114112,Database Management System,7,1,,it_training
"EER Model to the Relational Model, Relational","Overview of SQL, Data Definition Commands",6.24-N-B.E.-Computer-Engineering-Sem-III-IV.pdf,2114112,Database Management System,1,1,,it_training
"EER Model to the Relational Model, Relational","Integrity constraints: key constraints, Domain",6.24-N-B.E.-Computer-Engineering-Sem-III-IV.pdf,2114112,Database Management System,2,1,,it_training
"EER Model to the Relational Model, Relational","Triggers, Introduction to Pl/SQL Block Structure",6.24-N-B.E.-Computer-Engineering-Sem-III-IV.pdf,2114112,Database Management System,3,1,,it_training
"EER Model to the Relational Model, Relational","Pitfalls in relational database designs, Concept",6.24-N-B.E.-Computer-Engineering-Sem-III-IV.pdf,2114112,Database Management System,4,1,,it_training
"EER Model to the Relational Model, Relational","Concurrent Executions, Serializability",6.24-N-B.E.-Computer-Engineering-Sem-III-IV.pdf,2114112,Database Management System,5,1,,it_training
"EER Model to the Relational Model, Relational","Cloud Database, Introduction of Distributed",6.24-N-B.E.-Computer-Engineering-Sem-III-IV.pdf,2114112,Database Management System,6,1,,it_training
"Overview of SQL, Data Definition Commands","Integrity constraints: key constraints, Domain",6.24-N-B.E.-Computer-Engineering-Sem-III-IV.pdf,2114112,Database Management System,1,1,,it_training
"Overview of SQL, Data Definition Commands","Triggers, Introduction to Pl/SQL Block Structure",6.24-N-B.E.-Computer-Engineering-Sem-III-IV.pdf,2114112,Database Management System,2,1,,it_training
"Overview of SQL, Data Definition Commands","Pitfalls in relational database designs, Concept",6.24-N-B.E.-Computer-Engineering-Sem-III-IV.pdf,2114112,Database Management System,3,1,,it_training
"Overview of SQL, Data Definition Commands","Concurrent Executions, Serializability",6.24-N-B.E.-Computer-Engineering-Sem-III-IV.pdf,2114112,Database Management System,4,1,,it_training
"Overview of SQL, Data Definition Commands","Cloud Database, Introduction of Distributed",6.24-N-B.E.-Computer-Engineering-Sem-III-IV.pdf,2114112,Database Management System,5,1,,it_training
"Integrity constraints: key constraints, Domain","Triggers, Introduction to Pl/SQL Block Structure",6.24-N-B.E.-Computer-Engineering-Sem-III-IV.pdf,2114112,Database Management System,1,1,,it_training
"Integrity constraints: key constraints, Domain","Pitfalls in relational database designs, Concept",6.24-N-B.E.-Computer-Engineering-Sem-III-IV.pdf,2114112,Database Management System,2,1,,it_training
"Integrity constraints: key constraints, Domain","Concurrent Executions, Serializability",6.24-N-B.E.-Computer-Engineering-Sem-III-IV.pdf,2114112,Database Management System,3,1,,it_training
"Integrity constraints: key constraints, Domain","Cloud Database, Introduction of Distributed",6.24-N-B.E.-Computer-Engineering-Sem-III-IV.pdf,2114112,Database Management System,4,1,,it_training
"Triggers, Introduction to Pl/SQL Block Structure","Pitfalls in relational database designs, Concept",6.24-N-B.E.-Computer-Engineering-Sem-III-IV.pdf,2114112,Database Management System,1,1,,it_training
"Triggers, Introduction to Pl/SQL Block Structure","Concurrent Executions, Serializability",6.24-N-B.E.-Computer-Engineering-Sem-III-IV.pdf,2114112,Database Management System,2,1,,it_training
"Triggers, Introduction to Pl/SQL Block Structure","Cloud Database, Introduction of Distributed",6.24-N-B.E.-Computer-Engineering-Sem-III-IV.pdf,2114112,Database Management System,3,1,,it_training
"Pitfalls in relational database designs, Concept","Concurrent Executions, Serializability",6.24-N-B.E.-Computer-Engineering-Sem-III-IV.pdf,2114112,Database Management System,1,1,,it_training
"Pitfalls in relational database designs, Concept","Cloud Database, Introduction of Distributed",6.24-N-B.E.-Computer-Engineering-Sem-III-IV.pdf,2114112,Database Management System,2,1,,it_training
"Concurrent Executions, Serializability","Cloud Database, Introduction of Distributed",6.24-N-B.E.-Computer-Engineering-Sem-III-IV.pdf,2114112,Database Management System,1,1,,it_training
Inverse Laplace transform using Convolution theorem,Applications to solve initial and boundary value problems,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343111,Applied Mathematics Thinking-I,1,1,,it_training
Inverse Laplace transform using Convolution theorem,Parseval’s Identity (without proof) Fourier series of periodic,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343111,Applied Mathematics Thinking-I,2,1,,it_training
Inverse Laplace transform using Convolution theorem,Fourier series of even and odd functions (simple functions,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343111,Applied Mathematics Thinking-I,3,1,,it_training
Inverse Laplace transform using Convolution theorem,Hal Frange Sine and Cosine Series,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343111,Applied Mathematics Thinking-I,4,1,,it_training
Inverse Laplace transform using Convolution theorem,"Harmonic function, Harmonic conjugate, and orthogonal",6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343111,Applied Mathematics Thinking-I,5,1,,it_training
Inverse Laplace transform using Convolution theorem,Kar lPearson’s Coefficient of correlation(r) Spearman’s,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343111,Applied Mathematics Thinking-I,6,1,,it_training
Inverse Laplace transform using Convolution theorem,Rank correlation coefficient (R) (with repeated and non,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343111,Applied Mathematics Thinking-I,7,1,,it_training
Inverse Laplace transform using Convolution theorem,"Advanced Engineering Mathematics, R.K. Jainand S.R.K. Iyengar, Narosapublication",6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343111,Applied Mathematics Thinking-I,8,1,,it_training
Applications to solve initial and boundary value problems,Parseval’s Identity (without proof) Fourier series of periodic,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343111,Applied Mathematics Thinking-I,1,1,,it_training
Applications to solve initial and boundary value problems,Fourier series of even and odd functions (simple functions,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343111,Applied Mathematics Thinking-I,2,1,,it_training
Applications to solve initial and boundary value problems,Hal Frange Sine and Cosine Series,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343111,Applied Mathematics Thinking-I,3,1,,it_training
Applications to solve initial and boundary value problems,"Harmonic function, Harmonic conjugate, and orthogonal",6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343111,Applied Mathematics Thinking-I,4,1,,it_training
Applications to solve initial and boundary value problems,Kar lPearson’s Coefficient of correlation(r) Spearman’s,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343111,Applied Mathematics Thinking-I,5,1,,it_training
Applications to solve initial and boundary value problems,Rank correlation coefficient (R) (with repeated and non,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343111,Applied Mathematics Thinking-I,6,1,,it_training
