concept_a,concept_b,source_syllabus,Course_Code,course_name,order_delta,domain_match
dynamic programming,Dynamic Algorithms,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,10,1
dynamic programming,Implementation of Bellman-Ford algorithm,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,11,1
dynamic programming,Implement Floyd Warshall Algorithm,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,12,1
dynamic programming,Implement Travelling salesman problem,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,13,1
dynamic programming,String Matching Algorithms,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,14,1
Implement Prim’s and Kruskal’s algorithms,Implement solution for job sequencing with deadlines,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,1,1
Implement Prim’s and Kruskal’s algorithms,Backtracking and Maximum flow Networks,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,2,1
Implement Prim’s and Kruskal’s algorithms,Implement N-Queen's problem using Back Tracking,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,3,1
Implement Prim’s and Kruskal’s algorithms,Implement Sum of subsets problem for a given set of,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,4,1
Implement Prim’s and Kruskal’s algorithms,distinct numbers using backtracking,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,5,1
Implement Prim’s and Kruskal’s algorithms,Implement graph coloring,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,6,1
Implement Prim’s and Kruskal’s algorithms,Implement Hamiltonian cycles,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,7,1
Implement Prim’s and Kruskal’s algorithms,Implementation of Ford-Fulkerson algorithm,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,8,1
Implement Prim’s and Kruskal’s algorithms,Dynamic Algorithms,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,9,1
Implement Prim’s and Kruskal’s algorithms,Implementation of Bellman-Ford algorithm,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,10,1
Implement Prim’s and Kruskal’s algorithms,Implement Floyd Warshall Algorithm,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,11,1
Implement Prim’s and Kruskal’s algorithms,Implement Travelling salesman problem,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,12,1
Implement Prim’s and Kruskal’s algorithms,String Matching Algorithms,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,13,1
Implement Prim’s and Kruskal’s algorithms,Implement Naïve string matching algorithm,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,14,1
Implement solution for job sequencing with deadlines,Backtracking and Maximum flow Networks,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,1,1
Implement solution for job sequencing with deadlines,Implement N-Queen's problem using Back Tracking,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,2,1
Implement solution for job sequencing with deadlines,Implement Sum of subsets problem for a given set of,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,3,1
Implement solution for job sequencing with deadlines,distinct numbers using backtracking,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,4,1
Implement solution for job sequencing with deadlines,Implement graph coloring,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,5,1
Implement solution for job sequencing with deadlines,Implement Hamiltonian cycles,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,6,1
Implement solution for job sequencing with deadlines,Implementation of Ford-Fulkerson algorithm,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,7,1
Implement solution for job sequencing with deadlines,Dynamic Algorithms,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,8,1
Implement solution for job sequencing with deadlines,Implementation of Bellman-Ford algorithm,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,9,1
Implement solution for job sequencing with deadlines,Implement Floyd Warshall Algorithm,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,10,1
Implement solution for job sequencing with deadlines,Implement Travelling salesman problem,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,11,1
Implement solution for job sequencing with deadlines,String Matching Algorithms,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,12,1
Implement solution for job sequencing with deadlines,Implement Naïve string matching algorithm,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,13,1
Implement solution for job sequencing with deadlines,Implement Rabin-Karp algorithm,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,14,1
Backtracking and Maximum flow Networks,Implement N-Queen's problem using Back Tracking,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,1,1
Backtracking and Maximum flow Networks,Implement Sum of subsets problem for a given set of,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,2,1
Backtracking and Maximum flow Networks,distinct numbers using backtracking,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,3,1
Backtracking and Maximum flow Networks,Implement graph coloring,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,4,1
Backtracking and Maximum flow Networks,Implement Hamiltonian cycles,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,5,1
Backtracking and Maximum flow Networks,Implementation of Ford-Fulkerson algorithm,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,6,1
Backtracking and Maximum flow Networks,Dynamic Algorithms,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,7,1
Backtracking and Maximum flow Networks,Implementation of Bellman-Ford algorithm,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,8,1
Backtracking and Maximum flow Networks,Implement Floyd Warshall Algorithm,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,9,1
Backtracking and Maximum flow Networks,Implement Travelling salesman problem,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,10,1
Backtracking and Maximum flow Networks,String Matching Algorithms,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,11,1
Backtracking and Maximum flow Networks,Implement Naïve string matching algorithm,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,12,1
Backtracking and Maximum flow Networks,Implement Rabin-Karp algorithm,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,13,1
Backtracking and Maximum flow Networks,Implement KMP algorithm,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,14,1
Implement N-Queen's problem using Back Tracking,Implement Sum of subsets problem for a given set of,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,1,1
Implement N-Queen's problem using Back Tracking,distinct numbers using backtracking,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,2,1
Implement N-Queen's problem using Back Tracking,Implement graph coloring,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,3,1
Implement N-Queen's problem using Back Tracking,Implement Hamiltonian cycles,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,4,1
Implement N-Queen's problem using Back Tracking,Implementation of Ford-Fulkerson algorithm,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,5,1
Implement N-Queen's problem using Back Tracking,Dynamic Algorithms,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,6,1
Implement N-Queen's problem using Back Tracking,Implementation of Bellman-Ford algorithm,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,7,1
Implement N-Queen's problem using Back Tracking,Implement Floyd Warshall Algorithm,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,8,1
Implement N-Queen's problem using Back Tracking,Implement Travelling salesman problem,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,9,1
Implement N-Queen's problem using Back Tracking,String Matching Algorithms,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,10,1
Implement N-Queen's problem using Back Tracking,Implement Naïve string matching algorithm,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,11,1
Implement N-Queen's problem using Back Tracking,Implement Rabin-Karp algorithm,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,12,1
Implement N-Queen's problem using Back Tracking,Implement KMP algorithm,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,13,1
Implement N-Queen's problem using Back Tracking,Implement Longest common subsequence,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,14,1
Implement Sum of subsets problem for a given set of,distinct numbers using backtracking,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,1,1
Implement Sum of subsets problem for a given set of,Implement graph coloring,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,2,1
Implement Sum of subsets problem for a given set of,Implement Hamiltonian cycles,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,3,1
Implement Sum of subsets problem for a given set of,Implementation of Ford-Fulkerson algorithm,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,4,1
Implement Sum of subsets problem for a given set of,Dynamic Algorithms,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,5,1
Implement Sum of subsets problem for a given set of,Implementation of Bellman-Ford algorithm,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,6,1
Implement Sum of subsets problem for a given set of,Implement Floyd Warshall Algorithm,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,7,1
Implement Sum of subsets problem for a given set of,Implement Travelling salesman problem,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,8,1
Implement Sum of subsets problem for a given set of,String Matching Algorithms,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,9,1
Implement Sum of subsets problem for a given set of,Implement Naïve string matching algorithm,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,10,1
Implement Sum of subsets problem for a given set of,Implement Rabin-Karp algorithm,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,11,1
Implement Sum of subsets problem for a given set of,Implement KMP algorithm,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,12,1
Implement Sum of subsets problem for a given set of,Implement Longest common subsequence,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,13,1
Implement Sum of subsets problem for a given set of,Implement any one application,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,14,1
distinct numbers using backtracking,Implement graph coloring,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,1,1
distinct numbers using backtracking,Implement Hamiltonian cycles,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,2,1
distinct numbers using backtracking,Implementation of Ford-Fulkerson algorithm,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,3,1
distinct numbers using backtracking,Dynamic Algorithms,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,4,1
distinct numbers using backtracking,Implementation of Bellman-Ford algorithm,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,5,1
distinct numbers using backtracking,Implement Floyd Warshall Algorithm,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,6,1
distinct numbers using backtracking,Implement Travelling salesman problem,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,7,1
distinct numbers using backtracking,String Matching Algorithms,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,8,1
distinct numbers using backtracking,Implement Naïve string matching algorithm,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,9,1
distinct numbers using backtracking,Implement Rabin-Karp algorithm,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,10,1
distinct numbers using backtracking,Implement KMP algorithm,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,11,1
distinct numbers using backtracking,Implement Longest common subsequence,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,12,1
distinct numbers using backtracking,Implement any one application,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,13,1
distinct numbers using backtracking,Text Books and References,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,14,1
Implement graph coloring,Implement Hamiltonian cycles,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,1,1
Implement graph coloring,Implementation of Ford-Fulkerson algorithm,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,2,1
Implement graph coloring,Dynamic Algorithms,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,3,1
Implement graph coloring,Implementation of Bellman-Ford algorithm,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,4,1
Implement graph coloring,Implement Floyd Warshall Algorithm,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,5,1
Implement graph coloring,Implement Travelling salesman problem,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,6,1
Implement graph coloring,String Matching Algorithms,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,7,1
Implement graph coloring,Implement Naïve string matching algorithm,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,8,1
Implement graph coloring,Implement Rabin-Karp algorithm,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,9,1
Implement graph coloring,Implement KMP algorithm,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,10,1
Implement graph coloring,Implement Longest common subsequence,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,11,1
Implement graph coloring,Implement any one application,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,12,1
Implement graph coloring,Text Books and References,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,13,1
Implement graph coloring,"Introduction to Algorithms Cormen, Leiserson, Rivest, Stein PHI 3rd Edition",6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,14,1
Implement Hamiltonian cycles,Implementation of Ford-Fulkerson algorithm,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,1,1
Implement Hamiltonian cycles,Dynamic Algorithms,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,2,1
Implement Hamiltonian cycles,Implementation of Bellman-Ford algorithm,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,3,1
Implement Hamiltonian cycles,Implement Floyd Warshall Algorithm,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,4,1
Implement Hamiltonian cycles,Implement Travelling salesman problem,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,5,1
Implement Hamiltonian cycles,String Matching Algorithms,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,6,1
Implement Hamiltonian cycles,Implement Naïve string matching algorithm,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,7,1
Implement Hamiltonian cycles,Implement Rabin-Karp algorithm,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,8,1
Implement Hamiltonian cycles,Implement KMP algorithm,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,9,1
Implement Hamiltonian cycles,Implement Longest common subsequence,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,10,1
Implement Hamiltonian cycles,Implement any one application,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,11,1
Implement Hamiltonian cycles,Text Books and References,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,12,1
Implement Hamiltonian cycles,"Introduction to Algorithms Cormen, Leiserson, Rivest, Stein PHI 3rd Edition",6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,13,1
Implement Hamiltonian cycles,"Algorithm Design Jon Kleinberg, Éva Tardos Pearson 1st Edition",6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,14,1
Implementation of Ford-Fulkerson algorithm,Dynamic Algorithms,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,1,1
Implementation of Ford-Fulkerson algorithm,Implementation of Bellman-Ford algorithm,6.34-N-B.E.-Information-Technology-Sem-III-IV.pdf,2343115,ADSA Lab,2,1
